PLAYER,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV
Casey Jacobsen,71.75,17.8,4.9,1.75,1.0,0.4,0.07500000000000001,0.38325,0.33175,0.76425,0.7000000000000001
Cedi Osman,67.33333333333333,24.2,9.299999999999999,3.4333333333333336,1.9000000000000001,0.6666666666666666,0.10000000000000002,0.4493333333333333,0.36633333333333334,0.6713333333333334,1.1333333333333333
Cedric Bozeman,23.0,8.7,1.1,1.0,0.4,0.2,0.1,0.282,0.154,0.333,0.4
Cedric Ceballos,40.0,13.9,6.5,2.7,0.5,0.4,0.2,0.441,0.301,0.86,0.8
Cedric Henderson,55.0,17.5,4.3,1.6,1.4,0.5,0.4,0.389,0.125,0.652,1.1
Cedric Simmons,43.0,12.4,2.9,2.5,0.3,0.2,0.5,0.417,0.0,0.485,0.5
Chandler Hutchison,36.0,19.55,6.5,4.05,0.8500000000000001,0.75,0.2,0.458,0.29800000000000004,0.5974999999999999,0.8
Chandler Parsons,68.0,33.019999999999996,14.2,5.04,2.96,1.04,0.38,0.4728,0.37720000000000004,0.6852,1.64
Channing Frye,71.8,21.3,8.8,4.66,0.8400000000000001,0.5,0.5599999999999999,0.45439999999999997,0.3144,0.7847999999999999,1.0
Charles Jenkins,55.0,12.5,3.8499999999999996,0.9,2.0,0.44999999999999996,0.05,0.42600000000000005,0.325,0.7085,0.8
Charles Oakley,59.0,24.03333333333333,5.066666666666666,6.0,2.1333333333333333,0.7333333333333334,0.3,0.39166666666666666,0.13033333333333333,0.8033333333333333,1.2666666666666666
Charles Smith,41.0,14.3,5.5,1.4500000000000002,0.8500000000000001,0.55,0.5,0.421,0.331,0.6355,0.6
Charlie Bell,70.0,25.7,8.879999999999999,2.2399999999999998,2.4,0.8400000000000001,0.08,0.4104,0.36879999999999996,0.7668,1.0
Charlie Villanueva,70.4,25.8,12.919999999999998,5.9399999999999995,1.1,0.58,0.6,0.4508,0.33140000000000003,0.7924,1.34
Charlie Ward,65.25,20.275,6.375,2.325,3.825,1.075,0.2,0.39949999999999997,0.373,0.78125,1.45
Chase Budinger,54.8,21.04,8.879999999999999,3.18,1.2,0.52,0.13999999999999999,0.4232,0.3534,0.7958000000000001,0.8
Chasson Randle,37.5,13.35,5.4,1.15,1.65,0.4,0.1,0.4135,0.37,0.8234999999999999,0.8
Chauncey Billups,78.2,30.98,14.280000000000001,3.1,4.86,0.9,0.14,0.4204,0.3952,0.8762000000000001,1.92
Cheick Diallo,54.333333333333336,11.799999999999999,5.2,4.033333333333333,0.4666666666666666,0.3,0.39999999999999997,0.616,0.19433333333333333,0.7919999999999999,0.6666666666666666
Cherokee Parks,45.666666666666664,14.4,4.133333333333333,3.1,0.5333333333333333,0.3666666666666667,0.5,0.451,0.16666666666666666,0.5616666666666666,0.5
Chimezie Metu,29.0,5.0,1.8,1.2,0.4,0.2,0.1,0.328,0.0,0.765,0.5
Chris Andersen,50.6,15.959999999999999,4.86,4.58,0.52,0.36,1.3199999999999998,0.4572,0.0,0.618,0.8
Chris Bosh,72.4,36.96,19.14,8.98,2.12,0.78,1.24,0.485,0.27999999999999997,0.7811999999999999,2.16
Chris Boucher,45.0,9.5,4.949999999999999,3.25,0.25,0.30000000000000004,0.95,0.4595,0.323,0.8255,0.4
Chris Carr,35.0,8.8,4.8,1.3,0.3,0.1,0.1,0.473,0.459,0.767,0.5
Chris Childs,73.0,23.5,4.4,2.4000000000000004,4.85,0.8,0.15000000000000002,0.36550000000000005,0.2885,0.831,1.9
Chris Chiozza,28.0,14.3,5.1,1.9,3.0,0.8,0.1,0.393,0.375,1.0,1.1
Chris Clemons,33.0,8.8,4.9,0.9,0.8,0.3,0.2,0.401,0.346,0.909,0.6
Chris Copeland,42.75,11.225,5.175,1.3750000000000002,0.6,0.175,0.15000000000000002,0.41075,0.357,0.7657499999999999,0.6749999999999999
Chris Crawford,51.5,20.4,8.5,2.7,0.8,0.55,0.35,0.45,0.331,0.8425,1.15
Chris Douglas-Roberts,51.0,19.975,7.2250000000000005,2.125,1.175,0.6,0.275,0.4435,0.30525,0.8265,0.8999999999999999
Chris Dudley,48.0,9.55,1.25,2.7,0.3,0.2,0.4,0.3985,0.0,0.461,0.4
Chris Duhon,75.8,27.880000000000003,7.74,2.54,5.0200000000000005,0.8800000000000001,0.04,0.3936,0.3626,0.7939999999999999,1.6600000000000001
Chris Gatling,64.0,18.8,8.9,4.55,0.65,0.5,0.30000000000000004,0.448,0.2145,0.6925,1.35
Chris Herren,25.0,16.3,3.3,0.8,2.2,0.6,0.0,0.302,0.291,0.75,0.8
Chris Hunter,60.0,13.0,4.5,2.8,0.6,0.2,0.6,0.502,0.0,0.754,0.5
Chris Jefferies,36.0,11.25,3.95,1.2999999999999998,0.35,0.30000000000000004,0.3,0.381,0.369,0.662,0.9
Chris Johnson,39.2,13.219999999999999,4.16,1.94,0.45999999999999996,0.5,0.36,0.4598,0.1814,0.7904,0.54
Chris Kaman,70.8,29.52,10.58,8.48,1.24,0.48,1.5399999999999998,0.4828,0.0,0.7262000000000001,2.18
Chris McCullough,24.0,15.1,4.7,2.8,0.4,1.2,0.5,0.404,0.382,0.478,0.6
Chris Mihm,67.2,20.02,7.459999999999999,5.3,0.41999999999999993,0.3,1.0,0.45220000000000005,0.0858,0.7104,1.26
Chris Mills,43.5,15.649999999999999,6.1,2.65,1.05,0.4,0.15000000000000002,0.39249999999999996,0.329,0.8415,0.65
Chris Mullin,20.0,18.6,5.8,2.1,1.0,0.8,0.5,0.34,0.365,0.857,1.0
Chris Paul,69.0,37.4,19.2,4.64,10.0,2.32,0.1,0.4702,0.3548,0.8462,2.56
Chris Porter,51.0,22.5,8.6,3.7,1.2,0.9,0.1,0.389,0.0,0.667,1.2
Chris Quinn,46.8,12.52,4.1,1.0,1.7399999999999998,0.42000000000000004,0.02,0.3836,0.35459999999999997,0.7706000000000001,0.52
Chris Richard,52.0,10.7,1.9,2.6,0.3,0.2,0.2,0.471,0.0,0.593,0.5
Chris Silva,44.0,7.9,3.0,2.9,0.5,0.2,0.5,0.615,0.0,0.673,0.7
Chris Singleton,49.333333333333336,15.966666666666667,3.9,2.966666666666667,0.5,0.7333333333333334,0.3333333333333333,0.37566666666666665,0.30266666666666664,0.6576666666666666,0.7000000000000001
Chris Webber,56.2,37.92,22.56,9.9,4.74,1.46,1.22,0.4566,0.2226,0.7128,2.84
Chris Whitney,64.0,24.366666666666664,8.9,1.6666666666666667,3.6,0.7999999999999999,0.06666666666666667,0.38666666666666666,0.36200000000000004,0.8666666666666667,1.3666666666666665
Chris Wilcox,64.8,20.2,8.36,4.84,0.74,0.4800000000000001,0.38,0.5312,0.0,0.6454,1.1199999999999999
Chris Wright,24.0,7.7,2.9,1.9,0.2,0.3,0.5,0.511,0.0,0.774,0.3
Christian Eyenga,44.0,21.5,6.9,2.8,0.8,0.8,0.6,0.425,0.275,0.643,1.1
Christian Laettner,61.6,22.259999999999998,7.18,4.82,2.0,0.9199999999999999,0.48,0.5016,0.2124,0.8193999999999999,1.1800000000000002
Christian Wood,41.5,16.65,10.649999999999999,5.15,0.7,0.4,0.7,0.544,0.366,0.738,1.1
Chuck Hayes,70.0,17.8,3.6,5.16,0.9,0.8200000000000001,0.38,0.5014000000000001,0.0,0.5266,0.64
Chucky Atkins,74.2,27.82,10.64,1.9,3.6,0.74,0.06000000000000001,0.4098,0.36920000000000003,0.7512,1.56
Chucky Brown,26.0,13.1,3.9,2.1,0.4,0.3,0.3,0.421,0.0,0.647,0.3
Clar. Weatherspoon,61.8,24.04,6.960000000000001,6.5,0.86,0.6799999999999999,0.64,0.4546,0.0,0.7836000000000001,0.82
Cleanthony Early,39.0,16.6,5.4,2.5,0.9,0.6,0.3,0.355,0.262,0.75,1.0
Clifford Robinson,79.2,32.56,12.5,3.9199999999999995,2.7,1.0,0.9800000000000001,0.40359999999999996,0.3558,0.6858,1.8399999999999999
Clint Capela,64.4,27.380000000000003,12.8,10.36,1.02,0.72,1.52,0.6308,0.0,0.527,1.3
Coby White,65.0,25.8,13.2,3.5,2.7,0.8,0.1,0.394,0.354,0.791,1.7
Cody Martin,48.0,18.8,5.0,3.3,2.0,0.8,0.2,0.43,0.234,0.646,0.9
Cody Zeller,62.4,22.48,7.94,5.64,1.24,0.64,0.74,0.5064,0.3534,0.7310000000000001,1.0
Cole Aldrich,47.6,10.36,3.4799999999999995,3.5200000000000005,0.52,0.4,0.8,0.5378000000000001,0.0,0.7782,0.66
Collin Sexton,73.5,32.4,18.75,3.0,3.0,0.75,0.1,0.45099999999999996,0.391,0.8425,2.3499999999999996
Corey Benjamin,65.0,13.2,4.7,1.5,1.1,0.4,0.2,0.381,0.259,0.675,1.0
Corey Brewer,74.2,24.240000000000002,9.559999999999999,3.0,1.6199999999999999,1.2799999999999998,0.3,0.41180000000000005,0.2728,0.7076,1.3
Corey Maggette,67.0,29.96,16.22,4.96,2.2800000000000002,0.82,0.2,0.44539999999999996,0.3236,0.8164,2.28
Corie Blount,63.0,18.15,3.8,4.875,0.85,0.7,0.375,0.46,0.0625,0.59625,0.85
Corliss Williamson,76.0,22.52,11.4,4.0,1.04,0.54,0.27999999999999997,0.48739999999999994,0.0764,0.7524,1.5
Cory Alexander,26.0,8.6,2.0,1.0,1.4,0.6,0.0,0.321,0.25,0.667,1.0
Cory Higgins,38.0,11.1,3.9,0.9,0.9,0.1,0.2,0.325,0.2,0.7,1.0
Cory Jefferson,50.0,10.6,3.7,2.9,0.3,0.2,0.4,0.449,0.133,0.574,0.4
Cory Joseph,56.8,16.160000000000004,5.36,1.8800000000000001,2.06,0.52,0.18,0.43920000000000003,0.2878,0.765,0.78
Courtney Alexander,62.333333333333336,21.76666666666667,9.066666666666668,2.2,1.2333333333333334,0.6,0.10000000000000002,0.423,0.327,0.8126666666666668,1.0999999999999999
Courtney Lee,73.0,27.04,9.68,2.7,1.48,1.06,0.27999999999999997,0.4444,0.3846,0.8356,1.0
Craig Smith,71.2,17.419999999999998,8.02,3.94,0.8400000000000001,0.44000000000000006,0.22000000000000003,0.5556,0.04,0.6672,1.0799999999999998
Cristiano Felicio,46.8,14.760000000000002,4.34,4.08,0.74,0.32,0.22000000000000003,0.5774,0.0,0.6988000000000001,0.6599999999999999
Curtis Borchardt,67.0,12.8,3.0,3.3,0.7,0.1,0.5,0.43,0.0,0.732,0.8
Cuttino Mobley,74.4,39.72,18.34,4.26,2.7600000000000002,1.2600000000000002,0.44000000000000006,0.434,0.3866,0.834,2.2199999999999998
D'Angelo Russell,63.4,29.02,17.7,3.72,5.32,1.1400000000000001,0.27999999999999997,0.4178,0.35259999999999997,0.7696,2.96
D.J. Augustin,71.6,24.78,9.68,1.8399999999999999,4.12,0.62,0.02,0.3916,0.3718,0.8582000000000001,1.54
D.J. Wilson,35.666666666666664,10.466666666666667,3.466666666666667,2.533333333333333,0.6333333333333334,0.19999999999999998,0.16666666666666666,0.457,0.3363333333333333,0.5546666666666668,0.4666666666666666
DJ Mbenga,35.6,6.42,1.86,1.3199999999999998,0.22000000000000003,0.18,0.6,0.45,0.0,0.6282,0.36
DJ Strawberry,33.0,8.2,2.2,0.8,0.9,0.4,0.2,0.315,0.24,0.474,0.3
DJ White,52.5,16.75,6.25,3.5,0.6000000000000001,0.3,0.4,0.5,0.5,0.712,0.5
DaJuan Summers,33.0,9.1,3.2,0.75,0.25,0.15000000000000002,0.1,0.38,0.393,0.5805,0.5
Daequan Cook,55.8,19.1,6.8,2.2199999999999998,0.8,0.38,0.14,0.376,0.3608,0.7952,0.58
Dahntay Jones,49.2,12.66,4.2,1.48,0.58,0.38,0.24,0.409,0.27199999999999996,0.6496000000000001,0.7
Dajuan Wagner,45.5,22.8,9.95,1.5,2.0,0.7,0.15000000000000002,0.3675,0.33799999999999997,0.7405,1.35
Dakari Johnson,31.0,5.2,1.8,1.1,0.3,0.2,0.3,0.564,0.0,0.55,0.1
Dale Davis,74.8,26.18,6.640000000000001,6.959999999999999,1.08,0.62,0.9600000000000002,0.5,0.0,0.6384000000000001,0.74
Dalibor Bagaric,42.5,10.05,2.5,2.4000000000000004,0.4,0.3,0.5,0.333,0.0,0.525,0.75
Damian Jones,39.5,16.6,5.5,3.4000000000000004,0.8999999999999999,0.5,0.85,0.698,0.111,0.6935,0.6
Damian Lillard,79.2,36.339999999999996,22.56,4.0200000000000005,6.2,0.9400000000000001,0.3,0.43,0.37,0.8732,2.7800000000000002
Damien Inglis,20.0,7.8,1.8,1.6,0.5,0.3,0.2,0.351,0.231,0.875,0.6
Damien Wilkins,62.0,20.2,7.220000000000001,2.46,1.4,0.8200000000000001,0.22000000000000003,0.41580000000000006,0.3258,0.776,1.02
Damion James,25.0,16.1,4.4,3.4,0.8,0.6,0.5,0.447,0.0,0.643,1.0
Damion Lee,40.5,20.35,8.8,3.45,1.55,0.7,0.05,0.429,0.3765,0.8685,0.85
Damir Markota,30.0,5.7,1.7,1.0,0.2,0.1,0.0,0.365,0.375,0.636,0.5
Damjan Rudez,48.666666666666664,10.266666666666667,2.966666666666667,0.6333333333333333,0.5,0.19999999999999998,0.03333333333333333,0.4023333333333334,0.35300000000000004,0.5653333333333334,0.43333333333333335
Damon Jones,70.2,21.3,6.959999999999999,1.9,3.4,0.42000000000000004,0.04,0.4096,0.378,0.7474000000000001,1.0
Damon Stoudamire,75.8,32.839999999999996,12.52,3.56,5.5,1.04,0.08,0.40099999999999997,0.3694,0.8602000000000001,1.98
Damyean Dotson,55.0,18.53333333333333,7.166666666666667,2.466666666666667,1.2333333333333334,0.5333333333333333,0.06666666666666667,0.42533333333333334,0.35133333333333333,0.7026666666666667,0.6
Dan Dickau,56.2,14.180000000000001,5.4,1.26,2.3,0.52,0.02,0.3944,0.32720000000000005,0.8096,1.0
Dan Gadzuric,66.6,16.36,5.279999999999999,4.92,0.36,0.48,1.0,0.5146,0.0,0.4952,0.72
Dan Langhi,42.333333333333336,9.666666666666666,2.966666666666667,1.5666666666666667,0.3,0.2333333333333333,0.06666666666666667,0.389,0.18000000000000002,0.6263333333333333,0.26666666666666666
Dan Majerle,59.0,21.4,4.8,2.9000000000000004,1.5499999999999998,0.85,0.25,0.3395,0.3255,0.704,0.6
Dana Barros,44.5,19.1,7.35,1.8,2.25,0.5,0.05,0.4145,0.3785,0.8140000000000001,1.05
Daniel Ewing,63.5,13.2,3.3499999999999996,1.25,1.4,0.55,0.1,0.392,0.3,0.7805,0.8500000000000001
Daniel Gafford,43.0,14.2,5.1,2.5,0.5,0.3,1.3,0.701,0.0,0.533,0.7
Daniel Gibson,63.2,23.54,8.14,1.9600000000000002,1.9600000000000002,0.58,0.18,0.4226,0.4242,0.7622,0.9199999999999999
Daniel Orton,22.0,11.4,3.0,2.8,0.7,0.3,0.7,0.447,0.0,0.767,0.8
Daniel Santiago,54.0,11.899999999999999,3.55,2.15,0.30000000000000004,0.35,0.4,0.4785,0.0,0.6835,0.75
Daniel Theis,64.66666666666667,17.6,6.733333333333333,4.766666666666667,1.2,0.4666666666666666,0.9,0.552,0.34366666666666673,0.751,0.7333333333333334
Danilo Gallinari,57.0,29.28,13.52,4.340000000000001,1.8199999999999998,0.82,0.44000000000000006,0.4234,0.37560000000000004,0.8672000000000001,1.28
Danny Ferry,65.0,15.433333333333332,4.0,1.9333333333333333,0.7333333333333334,0.26666666666666666,0.19999999999999998,0.41966666666666663,0.41100000000000003,0.8153333333333332,0.4666666666666666
Danny Fortson,54.5,17.2,6.6,6.3,0.5,0.3,0.15000000000000002,0.4975,0.0625,0.81425,1.35
Danny Granger,73.8,33.08,18.18,5.24,2.04,1.04,0.96,0.4484,0.3748,0.8316000000000001,1.94
Danny Green,63.0,21.82,8.48,3.02,1.3800000000000001,0.9199999999999999,0.72,0.4286,0.3942,0.7946,0.9400000000000001
Danny Manning,61.5,14.7,5.7,2.6,0.9,0.55,0.45,0.4855,0.1965,0.698,0.8999999999999999
Dante Cunningham,73.2,19.02,6.0600000000000005,3.8200000000000003,0.64,0.74,0.52,0.48100000000000004,0.0154,0.6482,0.5199999999999999
Danté Exum,56.25,17.625,5.6,1.775,1.9500000000000002,0.375,0.17500000000000002,0.4165,0.312,0.73875,1.175
Danuel House Jr.,41.666666666666664,24.333333333333332,8.833333333333334,3.6999999999999997,1.1333333333333335,0.6333333333333334,0.3666666666666667,0.443,0.34600000000000003,0.802,0.7666666666666666
Dario Šarić,76.5,26.4,12.175,6.2,2.075,0.6499999999999999,0.25,0.44425,0.3565,0.8415,1.6749999999999998
Darius Bazley,61.0,18.5,5.6,4.0,0.7,0.4,0.7,0.394,0.348,0.694,0.7
Darius Garland,59.0,30.9,12.3,1.9,3.9,0.7,0.1,0.401,0.355,0.875,2.6
Darius Miles,74.4,27.32,10.36,5.2,2.0200000000000005,0.9,1.16,0.47240000000000004,0.14679999999999999,0.5953999999999999,2.12
Darius Miller,62.0,19.65,5.675,1.65,1.325,0.425,0.225,0.42025,0.3735,0.8652500000000001,0.625
Darius Morris,37.666666666666664,11.233333333333334,3.4,0.9666666666666667,1.5,0.3666666666666667,0.0,0.37800000000000006,0.29733333333333334,0.5823333333333334,0.8333333333333334
Darius Songaila,66.6,18.7,7.0200000000000005,3.66,1.2399999999999998,0.6,0.24,0.49539999999999995,0.08,0.8482,1.04
Darko Milicic,55.2,14.62,4.64,3.3600000000000003,0.6,0.33999999999999997,1.1400000000000001,0.3984,0.0,0.6035999999999999,0.9400000000000001
Darnell Jackson,46.0,7.0,1.9666666666666668,1.3666666666666665,0.16666666666666666,0.16666666666666666,0.10000000000000002,0.4056666666666667,0.17433333333333334,0.655,0.4000000000000001
Darrell Armstrong,76.8,28.48,10.459999999999999,3.34,4.6,1.54,0.16,0.39139999999999997,0.3214,0.8714000000000001,1.9600000000000002
Darrell Arthur,63.0,17.44,6.24,3.6599999999999993,0.6599999999999999,0.5599999999999999,0.64,0.4426,0.1306,0.7238,0.8
Darren Collison,75.2,28.839999999999996,11.879999999999999,2.7,4.88,1.06,0.16,0.4624,0.3644,0.8577999999999999,2.18
Darrick Martin,34.0,7.066666666666666,2.966666666666667,0.4666666666666666,1.0999999999999999,0.23333333333333336,0.0,0.36133333333333334,0.42333333333333334,0.7833333333333333,0.3666666666666667
Darrun Hilliard,38.5,9.95,3.65,1.0,0.75,0.25,0.05,0.385,0.3205,0.7375,0.6
Darvin Ham,55.0,12.48,2.6599999999999997,2.3,0.5599999999999999,0.3,0.33999999999999997,0.49119999999999997,0.262,0.5128,0.8
David Andersen,51.5,11.7,4.6,2.7,0.5,0.15000000000000002,0.2,0.4475,0.347,0.6615,0.6
David Benoit,49.0,9.1,3.6,1.7,0.4,0.1,0.1,0.483,0.385,0.795,0.6
David Harrison,47.25,13.45,4.75,2.7,0.275,0.325,0.9500000000000001,0.53125,0.0,0.523,1.15
David Lee,73.6,29.580000000000002,12.559999999999999,9.440000000000001,1.86,0.78,0.38,0.5688000000000001,0.0,0.7556,1.56
David Noel,68.0,11.6,2.7,1.8,1.0,0.4,0.1,0.367,0.321,0.86,0.6
David Nwaba,40.25,19.025,6.4,3.35,0.925,0.7,0.425,0.515,0.32375,0.66125,0.675
David Robinson,74.0,28.433333333333337,11.700000000000001,8.266666666666667,1.2333333333333334,0.9666666666666668,2.0,0.48733333333333334,0.0,0.7126666666666667,1.3666666666666665
David Vanterpool,22.0,18.6,5.5,1.7,3.0,1.0,0.1,0.418,0.0,0.6,1.7
David Wesley,72.6,35.96,14.8,2.46,3.5,1.3199999999999998,0.16,0.4084,0.366,0.7847999999999999,1.7399999999999998
David West,60.6,27.96,13.2,6.6,1.46,0.64,0.76,0.476,0.2466,0.782,1.48
Davis Bertans,68.5,19.25,8.45,2.875,1.175,0.44999999999999996,0.45,0.441,0.40625,0.84375,0.675
Davon Reed,21.0,11.5,3.0,1.9,0.6,0.5,0.1,0.289,0.289,0.667,0.5
De'Aaron Fox,68.33333333333333,30.366666666666664,16.666666666666668,3.4666666666666663,6.166666666666667,1.3666666666666665,0.4666666666666666,0.45,0.3233333333333333,0.7183333333333333,2.766666666666667
De'Andre Hunter,63.0,32.0,12.3,4.5,1.8,0.7,0.3,0.41,0.355,0.764,1.6
De'Anthony Melton,55.0,19.6,6.3,3.2,3.05,1.35,0.4,0.396,0.2955,0.7595000000000001,1.45
DeAndre Jordan,70.2,21.619999999999997,6.4799999999999995,6.44,0.32,0.4,1.44,0.6397999999999999,0.0,0.42460000000000003,1.1
DeAndre Liggins,53.0,10.799999999999999,1.9000000000000001,1.4666666666666668,0.7000000000000001,0.6333333333333333,0.16666666666666666,0.4036666666666667,0.36533333333333334,0.5083333333333333,0.4666666666666666
DeAndre' Bembry,47.25,18.05,5.525,3.075,1.75,0.9,0.375,0.449,0.23575,0.53325,1.325
DeJuan Blair,73.2,18.1,7.480000000000001,5.4799999999999995,0.9199999999999999,0.82,0.33999999999999997,0.5298,0.0,0.6164,1.2
DeMar DeRozan,76.6,33.260000000000005,16.66,3.6399999999999997,2.2,0.8800000000000001,0.32,0.45220000000000005,0.23899999999999996,0.8082,1.7200000000000002
DeMarcus Cousins,70.0,31.2,19.220000000000002,10.78,2.66,1.3800000000000001,1.1400000000000001,0.4612,0.1484,0.727,3.3600000000000003
DeMarre Carroll,60.8,21.18,7.42,3.5799999999999996,1.1400000000000001,0.9199999999999999,0.2,0.4446,0.2822,0.7476,0.7
DeQuan Jones,63.0,12.7,3.7,1.7,0.3,0.3,0.3,0.436,0.257,0.667,0.5
DeSagana Diop,67.4,13.88,1.8799999999999997,3.62,0.44000000000000006,0.42000000000000004,1.16,0.3972,0.1,0.41340000000000005,0.54
DeShawn Stevenson,60.6,17.4,6.180000000000001,1.94,1.24,0.42000000000000004,0.2,0.3934,0.2274,0.6606,1.0
Dean Garrett,52.0,8.6,1.8,2.4,0.2,0.30000000000000004,0.5,0.404,0.0,0.346,0.35
Dean Oliver,20.0,6.9,2.1,0.4,1.1,0.2,0.0,0.37,0.154,0.667,0.6
Deandre Ayton,54.5,31.6,17.25,10.9,1.85,0.8,1.2,0.5655,0.1155,0.7495,1.9500000000000002
Dee Brown,49.0,9.2,1.9,0.8,1.7,0.4,0.1,0.327,0.214,0.649,0.6
Dejounte Murray,61.666666666666664,18.533333333333335,7.466666666666666,4.2,2.766666666666667,1.0333333333333332,0.3,0.44533333333333336,0.3416666666666666,0.7356666666666666,1.5333333333333332
Dell Curry,63.5,14.65,6.2,1.2999999999999998,1.1,0.4,0.1,0.41500000000000004,0.386,0.8674999999999999,0.6
Delon Wright,54.2,17.98,6.6,2.6799999999999997,2.54,0.9400000000000001,0.33999999999999997,0.4466,0.3504,0.7798,0.9199999999999999
Delonte West,60.8,27.580000000000002,9.7,3.04,3.54,1.06,0.4,0.442,0.3726,0.7954,1.56
Dennis Schröder,70.4,23.119999999999997,12.4,2.4200000000000004,4.58,0.76,0.1,0.4236,0.3082,0.7992,2.28
Dennis Smith Jr.,52.0,24.666666666666668,11.433333333333332,3.0,4.3,1.0333333333333334,0.3,0.38800000000000007,0.31033333333333335,0.6126666666666667,2.4666666666666663
Denzel Valentine,56.666666666666664,19.3,7.366666666666666,3.266666666666666,1.8333333333333333,0.6666666666666666,0.13333333333333333,0.3933333333333333,0.35766666666666663,0.7576666666666667,0.9666666666666667
Deonte Burton,35.5,8.3,2.6500000000000004,1.2,0.35,0.2,0.3,0.373,0.2425,0.619,0.4
DerMarr Johnson,60.0,17.46,6.42,2.2800000000000002,0.8800000000000001,0.58,0.44000000000000006,0.4142,0.3504,0.8102,1.02
Derek Anderson,65.2,31.360000000000003,12.6,3.3800000000000003,3.72,1.16,0.14,0.4022,0.36219999999999997,0.8390000000000001,1.64
Derek Fisher,65.6,29.939999999999998,10.440000000000001,2.56,3.4,1.26,0.1,0.40099999999999997,0.3746,0.8224,1.24
Derek Strong,28.0,17.6,4.2,3.9,0.3,0.5,0.0,0.385,0.0,0.757,0.8
Deron Williams,77.2,35.339999999999996,16.78,3.12,9.1,1.06,0.24,0.4648,0.3628,0.7847999999999999,3.0
Derrick Brown,57.0,14.433333333333332,5.066666666666666,2.3333333333333335,0.6666666666666666,0.5,0.20000000000000004,0.5153333333333333,0.3453333333333333,0.6223333333333333,0.6
Derrick Caracter,41.0,5.2,2.0,1.0,0.2,0.1,0.2,0.485,0.0,0.739,0.5
Derrick Coleman,47.5,27.025,10.15,6.7,1.4,0.625,0.8500000000000001,0.42275,0.31975000000000003,0.7595000000000001,1.625
Derrick Dial,32.5,7.75,2.9000000000000004,1.5,0.8500000000000001,0.2,0.15000000000000002,0.388,0.14550000000000002,0.6605,0.45
Derrick Favors,73.4,25.02,10.860000000000001,7.159999999999999,0.9800000000000001,0.74,1.3599999999999999,0.509,0.0334,0.654,1.54
Derrick Jones Jr.,42.75,17.95,5.975,3.075,0.65,0.6000000000000001,0.6,0.49475,0.257,0.68825,0.5
Derrick McKey,53.5,17.0,2.55,2.9000000000000004,1.1,0.85,0.15000000000000002,0.4335,0.3085,0.746,0.6
Derrick Rose,66.0,35.28,20.419999999999998,3.6799999999999997,6.56,0.82,0.42000000000000004,0.44980000000000003,0.2826,0.8074,3.0
Derrick Walton Jr.,26.0,9.6,2.0,0.6,1.0,0.3,0.0,0.462,0.417,0.778,0.2
Derrick White,67.5,25.25,10.600000000000001,3.5,3.7,0.8,0.8,0.4685,0.352,0.8125,1.35
Derrick Williams,75.2,21.419999999999998,9.280000000000001,4.14,0.7,0.52,0.3,0.4332,0.294,0.7125999999999999,1.02
Desmond Mason,79.0,30.660000000000004,12.84,4.54,1.7600000000000002,0.72,0.33999999999999997,0.4518,0.23759999999999998,0.7807999999999999,1.48
Detlef Schrempf,26.0,15.2,4.0,3.0,1.7,0.3,0.1,0.411,0.375,0.852,1.1
Devean George,73.0,19.94,6.16,3.5,1.08,0.78,0.45999999999999996,0.3836,0.325,0.7216,0.8400000000000001
Devin Booker,68.4,33.62,22.8,3.7,4.8,0.8,0.27999999999999997,0.4468,0.3538,0.867,3.34
Devin Brown,68.4,20.3,7.6,3.02,1.6200000000000003,0.58,0.16,0.41579999999999995,0.3308,0.7792,1.1199999999999999
Devin Ebanks,22.0,11.2,3.55,1.8499999999999999,0.3,0.35,0.3,0.414,0.2,0.72,0.55
Devin Green,27.0,5.0,0.9,0.9,0.3,0.1,0.0,0.214,0.0,0.619,0.2
Devin Harris,69.0,26.4,12.379999999999999,2.4,4.36,1.24,0.26,0.4582,0.296,0.7882,2.0
Devonte' Graham,54.5,24.9,11.45,2.4,5.05,0.75,0.1,0.36250000000000004,0.327,0.7905,1.7999999999999998
Devyn Marble,28.0,8.9,2.1,1.4,0.4,0.5,0.0,0.296,0.25,0.417,0.3
Dewayne Dedmon,57.2,16.3,5.26,5.4799999999999995,0.54,0.4,0.78,0.545,0.071,0.683,0.86
Dexter Pittman,35.0,8.6,3.0,2.0,0.3,0.2,0.2,0.468,0.0,0.643,0.5
Deyonta Davis,49.0,10.899999999999999,3.7,2.85,0.35,0.15000000000000002,0.55,0.5595,0.0,0.6115,0.35
Diante Garrett,71.0,14.8,3.5,1.4,1.7,0.6,0.1,0.381,0.375,0.833,1.1
Dikembe Mutombo,64.8,26.139999999999997,7.38,8.540000000000001,0.66,0.3,1.9600000000000002,0.46699999999999997,0.0,0.7276,1.34
Dillon Brooks,77.5,28.799999999999997,13.6,3.2,1.85,0.9,0.30000000000000004,0.4235,0.357,0.7775000000000001,1.6
Dion Glover,64.25,21.475,8.375,3.25,1.625,0.825,0.25,0.4145,0.304,0.74775,1.2999999999999998
Dion Waiters,67.0,28.740000000000002,13.6,2.7,2.8600000000000003,0.9800000000000001,0.27999999999999997,0.4128,0.3456,0.6940000000000001,1.86
